🦥 Unsloth: Will patch your computer to enable 2x faster free finetuning.
🦥 Unsloth Zoo will now patch everything to make training faster!
INFO 07-14 08:34:46 [importing.py:53] Triton module has been replaced with a placeholder.
INFO 07-14 08:34:46 [__init__.py:239] Automatically detected platform cuda.
==((====))==  Unsloth 2025.7.3: Fast Qwen2 patching. Transformers: 4.53.2. vLLM: 0.8.5.post1.
   \\   /|    NVIDIA A100 80GB PCIe. Num GPUs = 1. Max memory: 79.254 GB. Platform: Linux.
O^O/ \_/ \    Torch: 2.6.0+cu124. CUDA: 8.0. CUDA Toolkit: 12.4. Triton: 3.2.0
\        /    Bfloat16 = TRUE. FA [Xformers = 0.0.29.post2. FA2 = False]
 "-____-"     Free license: http://github.com/unslothai/unsloth
Unsloth: Fast downloading is enabled - ignore downloading bars which are red colored!
Unsloth: vLLM loading Qwen2.5-0.5B-Instruct with actual GPU utilization = 49.71%
Unsloth: Your GPU has CUDA compute capability 8.0 with VRAM = 79.25 GB.
Unsloth: Using conservativeness = 1.0. Chunked prefill tokens = 1024. Num Sequences = 320.
Unsloth: vLLM's KV Cache can use up to 38.42 GB. Also swap space = 6 GB.
WARNING 07-14 08:39:38 [config.py:2972] Casting torch.bfloat16 to torch.float16.
INFO 07-14 08:39:46 [config.py:717] This model supports multiple tasks: {'embed', 'generate', 'classify', 'score', 'reward'}. Defaulting to 'generate'.
INFO 07-14 08:39:46 [config.py:2003] Chunked prefill is enabled with max_num_batched_tokens=1024.
Unsloth: vLLM Bitsandbytes config using kwargs = {'load_in_8bit': False, 'load_in_4bit': True, 'bnb_4bit_compute_dtype': 'float16', 'bnb_4bit_quant_storage': 'uint8', 'bnb_4bit_quant_type': 'fp4', 'bnb_4bit_use_double_quant': False, 'llm_int8_enable_fp32_cpu_offload': False, 'llm_int8_has_fp16_weight': False, 'llm_int8_skip_modules': [], 'llm_int8_threshold': 6.0}
INFO 07-14 08:39:46 [core.py:58] Initializing a V1 LLM engine (v0.8.5.post1) with config: model='Qwen2.5-0.5B-Instruct', speculative_config=None, tokenizer='Qwen2.5-0.5B-Instruct', skip_tokenizer_init=False, tokenizer_mode=auto, revision=None, override_neuron_config=None, tokenizer_revision=None, trust_remote_code=False, dtype=torch.float16, max_seq_len=1024, download_dir=None, load_format=LoadFormat.BITSANDBYTES, tensor_parallel_size=1, pipeline_parallel_size=1, disable_custom_all_reduce=False, quantization=bitsandbytes, enforce_eager=False, kv_cache_dtype=auto,  device_config=cuda:0, decoding_config=DecodingConfig(guided_decoding_backend='auto', reasoning_backend=None), observability_config=ObservabilityConfig(show_hidden_metrics=False, otlp_traces_endpoint=None, collect_model_forward_time=False, collect_model_execute_time=False), seed=0, served_model_name=Qwen2.5-0.5B-Instruct, num_scheduler_steps=1, multi_step_stream_outputs=True, enable_prefix_caching=True, chunked_prefill_enabled=True, use_async_output_proc=True, disable_mm_preprocessor_cache=False, mm_processor_kwargs=None, pooler_config=None, compilation_config={"level":3,"backend":"inductor","custom_ops":["none"],"splitting_ops":["vllm.unified_attention","vllm.unified_attention_with_output"],"use_inductor":true,"compile_sizes":[],"inductor_compile_config":{"debug":false,"dce":true,"coordinate_descent_tuning":true,"trace.enabled":false,"trace.graph_diagram":false,"triton.cudagraphs":true,"compile_threads":48,"max_autotune":false,"disable_progress":false,"verbose_progress":true,"enable_auto_functionalized_v2":false},"use_cudagraph":true,"cudagraph_num_of_warmups":1,"cudagraph_capture_sizes":[512,504,496,488,480,472,464,456,448,440,432,424,416,408,400,392,384,376,368,360,352,344,336,328,320,312,304,296,288,280,272,264,256,248,240,232,224,216,208,200,192,184,176,168,160,152,144,136,128,120,112,104,96,88,80,72,64,56,48,40,32,24,16,8,4,2,1],"max_capture_size":512}
WARNING 07-14 08:39:46 [utils.py:2522] Methods determine_num_available_blocks,device_config,get_cache_block_size_bytes,initialize_cache not implemented in <vllm.v1.worker.gpu_worker.Worker object at 0x7f240fb6cfd0>
INFO 07-14 08:39:57 [parallel_state.py:1004] rank 0 in world size 1 is assigned as DP rank 0, PP rank 0, TP rank 0
INFO 07-14 08:39:57 [cuda.py:221] Using Flash Attention backend on V1 engine.
WARNING 07-14 08:39:57 [topk_topp_sampler.py:69] FlashInfer is not available. Falling back to the PyTorch-native implementation of top-p & top-k sampling. For the best performance, please install FlashInfer.
INFO 07-14 08:39:57 [gpu_model_runner.py:1329] Starting to load model Qwen2.5-0.5B-Instruct...
INFO 07-14 08:39:57 [loader.py:1187] Loading weights with BitsAndBytes quantization. May take a while ...
Loading safetensors checkpoint shards:   0% Completed | 0/1 [00:00<?, ?it/s]
Loading safetensors checkpoint shards: 100% Completed | 1/1 [00:00<00:00,  2.80it/s]
Loading safetensors checkpoint shards: 100% Completed | 1/1 [00:00<00:00,  2.80it/s]

INFO 07-14 08:39:57 [punica_selector.py:18] Using PunicaWrapperGPU.
INFO 07-14 08:39:58 [gpu_model_runner.py:1347] Model loading took 0.4999 GiB and 0.536036 seconds
INFO 07-14 08:40:12 [backends.py:420] Using cache directory: /home/sergeev/.cache/vllm/torch_compile_cache/3dfe22fce5/rank_0_0 for vLLM's torch.compile
INFO 07-14 08:40:12 [backends.py:430] Dynamo bytecode transform time: 12.35 s
INFO 07-14 08:40:20 [backends.py:118] Directly load the compiled graph(s) for shape None from the cache, took 7.050 s
INFO 07-14 08:40:23 [monitor.py:33] torch.compile takes 12.35 s in total
INFO 07-14 08:40:23 [kv_cache_utils.py:634] GPU KV cache size: 3,197,344 tokens
INFO 07-14 08:40:23 [kv_cache_utils.py:637] Maximum concurrency for 1,024 tokens per request: 3122.41x
INFO 07-14 08:45:59 [gpu_model_runner.py:1686] Graph capturing finished in 335 secs, took 1.05 GiB
INFO 07-14 08:46:02 [core.py:159] init engine (profile, create kv cache, warmup model) took 363.85 seconds
Unsloth: Just some info: will skip parsing ['q_norm', 'k_norm', 'pre_feedforward_layernorm', 'post_feedforward_layernorm']
Unsloth: Just some info: will skip parsing ['q_norm', 'k_norm', 'pre_feedforward_layernorm', 'post_feedforward_layernorm']
Unsloth 2025.7.3 patched 24 layers with 24 QKV layers, 24 O layers and 24 MLP layers.
Map: 100%|█████████████████████████████████████████████████████████████████████████████████████████████████████████████████████| 7473/7473 [00:00<00:00, 18032.57 examples/s]
Map: 100%|█████████████████████████████████████████████████████████████████████████████████████████████████████████████████████| 1319/1319 [00:00<00:00, 14351.46 examples/s]
Unsloth: We now expect `per_device_train_batch_size` to be a multiple of `num_generations`.
We will change the batch size of 2 to the `num_generations` of 8
==((====))==  Unsloth - 2x faster free finetuning | Num GPUs used = 1
   \\   /|    Num examples = 7,473 | Num Epochs = 1 | Total steps = 935
O^O/ \_/ \    Batch size per device = 8 | Gradient accumulation steps = 8
\        /    Data Parallel GPUs = 1 | Total batch size (8 x 8 x 1) = 64
 "-____-"     Trainable parameters = 35,192,832 of 529,225,600 (6.65% trained)
  0%|                                                                                                                                                | 0/935 [00:00<?, ?it/s]Unsloth: Will smartly offload gradients to save VRAM!
{'loss': 0.0, 'grad_norm': 2.876965045928955, 'learning_rate': 4.787234042553192e-07, 'num_tokens': 234353.0, 'completions/mean_length': 261.1515625, 'completions/min_length': 20.7, 'completions/max_length': 512.0, 'completions/clipped_ratio': 0.146875, 'completions/mean_terminated_length': 218.2507781982422, 'completions/min_terminated_length': 20.7, 'completions/max_terminated_length': 486.1, 'rewards/strict_format_reward_func/mean': 0.0015625, 'rewards/strict_format_reward_func/std': 0.0125, 'rewards/isnumber_reward_func/mean': 0.0015625, 'rewards/isnumber_reward_func/std': 0.0125, 'rewards/soft_format_reward_func/mean': 0.01953125, 'rewards/soft_format_reward_func/std': 0.09806572198867798, 'rewards/lcpo_max_length_reward_func/mean': 0.004187500104308128, 'rewards/lcpo_max_length_reward_func/std': 0.01931433826684952, 'rewards/exact_match_reward_func/mean': 0.0015625, 'rewards/exact_match_reward_func/std': 0.0125, 'reward': 0.028406250476837158, 'reward_std': 0.08034500777721405, 'frac_reward_zero_std': 0.7, 'completion_length': 261.1515625, 'kl': 1.9716583301487846e-05, 'epoch': 0.01}
{'loss': 0.001, 'grad_norm': 13.895686149597168, 'learning_rate': 4.346781932355534e-06, 'num_tokens': 3168533.0, 'completions/mean_length': 10.6578125, 'completions/min_length': 8.4, 'completions/max_length': 19.2, 'completions/clipped_ratio': 0.0109375, 'completions/mean_terminated_length': 10.538110637664795, 'completions/min_terminated_length': 8.4, 'completions/max_terminated_length': 19.2, 'rewards/strict_format_reward_func/mean': 0.0, 'rewards/strict_format_reward_func/std': 0.0, 'rewards/isnumber_reward_func/mean': 0.248828125, 'rewards/isnumber_reward_func/std': 0.007509202510118484, 'rewards/soft_format_reward_func/mean': 0.4984375, 'rewards/soft_format_reward_func/std': 0.0125, 'rewards/lcpo_max_length_reward_func/mean': 0.0, 'rewards/lcpo_max_length_reward_func/std': 0.0, 'rewards/exact_match_reward_func/mean': 0.0265625, 'rewards/exact_match_reward_func/std': 0.13084692358970643, 'reward': 0.773828125, 'reward_std': 0.06310860961675643, 'frac_reward_zero_std': 0.85, 'completion_length': 10.6578125, 'kl': 0.9863295748829841, 'epoch': 0.32}
{'loss': 0.0009, 'grad_norm': 6.910922050476074, 'learning_rate': 4.282562373676235e-06, 'num_tokens': 3240485.0, 'completions/mean_length': 10.6, 'completions/min_length': 8.4, 'completions/max_length': 21.3, 'completions/clipped_ratio': 0.009375, 'completions/mean_terminated_length': 10.474405097961426, 'completions/min_terminated_length': 8.4, 'completions/max_terminated_length': 21.3, 'rewards/strict_format_reward_func/mean': 0.0015625, 'rewards/strict_format_reward_func/std': 0.0125, 'rewards/isnumber_reward_func/mean': 0.248046875, 'rewards/isnumber_reward_func/std': 0.013759202510118484, 'rewards/soft_format_reward_func/mean': 0.4984375, 'rewards/soft_format_reward_func/std': 0.02126840502023697, 'rewards/lcpo_max_length_reward_func/mean': 0.0015625, 'rewards/lcpo_max_length_reward_func/std': 0.0125, 'rewards/exact_match_reward_func/mean': 0.0453125, 'rewards/exact_match_reward_func/std': 0.16011161506175994, 'reward': 0.794921875, 'reward_std': 0.09371912684291601, 'frac_reward_zero_std': 0.7625, 'completion_length': 10.6, 'kl': 0.9460544809699059, 'epoch': 0.33}
{'loss': 0.0008, 'grad_norm': 10.918757438659668, 'learning_rate': 4.215855664952356e-06, 'num_tokens': 3313400.0, 'completions/mean_length': 10.3296875, 'completions/min_length': 8.3, 'completions/max_length': 12.7, 'completions/clipped_ratio': 0.00625, 'completions/mean_terminated_length': 10.314992141723632, 'completions/min_terminated_length': 8.3, 'completions/max_terminated_length': 12.7, 'rewards/strict_format_reward_func/mean': 0.0, 'rewards/strict_format_reward_func/std': 0.0, 'rewards/isnumber_reward_func/mean': 0.24921875, 'rewards/isnumber_reward_func/std': 0.00625, 'rewards/soft_format_reward_func/mean': 0.5, 'rewards/soft_format_reward_func/std': 0.0, 'rewards/lcpo_max_length_reward_func/mean': 0.0, 'rewards/lcpo_max_length_reward_func/std': 0.0, 'rewards/exact_match_reward_func/mean': 0.0296875, 'rewards/exact_match_reward_func/std': 0.13082495778799058, 'reward': 0.77890625, 'reward_std': 0.047663483675569294, 'frac_reward_zero_std': 0.8625, 'completion_length': 10.3296875, 'kl': 0.8496212951838971, 'epoch': 0.34}
{'loss': 0.0011, 'grad_norm': 9.869017601013184, 'learning_rate': 4.146754879837885e-06, 'num_tokens': 3384152.0, 'completions/mean_length': 10.1125, 'completions/min_length': 8.0, 'completions/max_length': 13.1, 'completions/clipped_ratio': 0.0125, 'completions/mean_terminated_length': 10.070130443572998, 'completions/min_terminated_length': 8.0, 'completions/max_terminated_length': 13.1, 'rewards/strict_format_reward_func/mean': 0.0, 'rewards/strict_format_reward_func/std': 0.0, 'rewards/isnumber_reward_func/mean': 0.249609375, 'rewards/isnumber_reward_func/std': 0.003125, 'rewards/soft_format_reward_func/mean': 0.5, 'rewards/soft_format_reward_func/std': 0.0, 'rewards/lcpo_max_length_reward_func/mean': 0.0, 'rewards/lcpo_max_length_reward_func/std': 0.0, 'rewards/exact_match_reward_func/mean': 0.0453125, 'rewards/exact_match_reward_func/std': 0.15654642581939698, 'reward': 0.794921875, 'reward_std': 0.07017495483160019, 'frac_reward_zero_std': 0.825, 'completion_length': 10.1125, 'kl': 1.0574218146502972, 'epoch': 0.35}
{'loss': 0.001, 'grad_norm': 5.999258995056152, 'learning_rate': 4.0753564323620375e-06, 'num_tokens': 3455120.0, 'completions/mean_length': 10.2125, 'completions/min_length': 8.1, 'completions/max_length': 17.7, 'completions/clipped_ratio': 0.00625, 'completions/mean_terminated_length': 10.163997840881347, 'completions/min_terminated_length': 8.1, 'completions/max_terminated_length': 16.6, 'rewards/strict_format_reward_func/mean': 0.0, 'rewards/strict_format_reward_func/std': 0.0, 'rewards/isnumber_reward_func/mean': 0.2484375, 'rewards/isnumber_reward_func/std': 0.010634202510118484, 'rewards/soft_format_reward_func/mean': 0.49921875, 'rewards/soft_format_reward_func/std': 0.00625, 'rewards/lcpo_max_length_reward_func/mean': 0.0, 'rewards/lcpo_max_length_reward_func/std': 0.0, 'rewards/exact_match_reward_func/mean': 0.0203125, 'rewards/exact_match_reward_func/std': 0.11645144373178482, 'reward': 0.76796875, 'reward_std': 0.05628856597468257, 'frac_reward_zero_std': 0.8375, 'completion_length': 10.2125, 'kl': 1.043615237623453, 'epoch': 0.36}
{'loss': 0.001, 'grad_norm': 7.76333475112915, 'learning_rate': 4.001759942405974e-06, 'num_tokens': 3525348.0, 'completions/mean_length': 10.05625, 'completions/min_length': 8.2, 'completions/max_length': 14.3, 'completions/clipped_ratio': 0.0109375, 'completions/mean_terminated_length': 10.027318382263184, 'completions/min_terminated_length': 8.2, 'completions/max_terminated_length': 14.3, 'rewards/strict_format_reward_func/mean': 0.0, 'rewards/strict_format_reward_func/std': 0.0, 'rewards/isnumber_reward_func/mean': 0.248046875, 'rewards/isnumber_reward_func/std': 0.011576050892472267, 'rewards/soft_format_reward_func/mean': 0.49921875, 'rewards/soft_format_reward_func/std': 0.00625, 'rewards/lcpo_max_length_reward_func/mean': 0.0, 'rewards/lcpo_max_length_reward_func/std': 0.0, 'rewards/exact_match_reward_func/mean': 0.0515625, 'rewards/exact_match_reward_func/std': 0.21176954358816147, 'reward': 0.798828125, 'reward_std': 0.09875520616769791, 'frac_reward_zero_std': 0.7375, 'completion_length': 10.05625, 'kl': 0.9953025966882706, 'epoch': 0.37}
{'loss': 0.0009, 'grad_norm': 7.960225582122803, 'learning_rate': 3.926068096706481e-06, 'num_tokens': 3599244.0, 'completions/mean_length': 10.9125, 'completions/min_length': 8.3, 'completions/max_length': 24.9, 'completions/clipped_ratio': 0.015625, 'completions/mean_terminated_length': 10.55877742767334, 'completions/min_terminated_length': 8.3, 'completions/max_terminated_length': 24.9, 'rewards/strict_format_reward_func/mean': 0.0, 'rewards/strict_format_reward_func/std': 0.0, 'rewards/isnumber_reward_func/mean': 0.25, 'rewards/isnumber_reward_func/std': 0.0, 'rewards/soft_format_reward_func/mean': 0.5, 'rewards/soft_format_reward_func/std': 0.0, 'rewards/lcpo_max_length_reward_func/mean': 0.0, 'rewards/lcpo_max_length_reward_func/std': 0.0, 'rewards/exact_match_reward_func/mean': 0.0578125, 'rewards/exact_match_reward_func/std': 0.2080182686448097, 'reward': 0.8078125, 'reward_std': 0.08574525862932206, 'frac_reward_zero_std': 0.8, 'completion_length': 10.9125, 'kl': 0.8696045324206352, 'epoch': 0.39}
{'loss': 0.0009, 'grad_norm': 0.12415307015180588, 'learning_rate': 3.848386505580588e-06, 'num_tokens': 3670767.0, 'completions/mean_length': 10.7921875, 'completions/min_length': 8.9, 'completions/max_length': 17.1, 'completions/clipped_ratio': 0.034375, 'completions/mean_terminated_length': 10.57173204421997, 'completions/min_terminated_length': 8.9, 'completions/max_terminated_length': 17.1, 'rewards/strict_format_reward_func/mean': 0.0, 'rewards/strict_format_reward_func/std': 0.0, 'rewards/isnumber_reward_func/mean': 0.249609375, 'rewards/isnumber_reward_func/std': 0.003125, 'rewards/soft_format_reward_func/mean': 0.5, 'rewards/soft_format_reward_func/std': 0.0, 'rewards/lcpo_max_length_reward_func/mean': 0.0, 'rewards/lcpo_max_length_reward_func/std': 0.0, 'rewards/exact_match_reward_func/mean': 0.01875, 'rewards/exact_match_reward_func/std': 0.09327532649040222, 'reward': 0.768359375, 'reward_std': 0.044980485644191506, 'frac_reward_zero_std': 0.875, 'completion_length': 10.7921875, 'kl': 0.9489651784300804, 'epoch': 0.4}
{'loss': 0.0008, 'grad_norm': 3.175572156906128, 'learning_rate': 3.7688235555709953e-06, 'num_tokens': 3742853.0, 'completions/mean_length': 10.296875, 'completions/min_length': 8.7, 'completions/max_length': 12.6, 'completions/clipped_ratio': 0.0359375, 'completions/mean_terminated_length': 10.209955978393555, 'completions/min_terminated_length': 8.7, 'completions/max_terminated_length': 12.5, 'rewards/strict_format_reward_func/mean': 0.0, 'rewards/strict_format_reward_func/std': 0.0, 'rewards/isnumber_reward_func/mean': 0.25, 'rewards/isnumber_reward_func/std': 0.0, 'rewards/soft_format_reward_func/mean': 0.5, 'rewards/soft_format_reward_func/std': 0.0, 'rewards/lcpo_max_length_reward_func/mean': 0.0, 'rewards/lcpo_max_length_reward_func/std': 0.0, 'rewards/exact_match_reward_func/mean': 0.0328125, 'rewards/exact_match_reward_func/std': 0.13047773987054825, 'reward': 0.7828125, 'reward_std': 0.050237638875842094, 'frac_reward_zero_std': 0.8875, 'completion_length': 10.296875, 'kl': 0.843085952848196, 'epoch': 0.41}
{'loss': 0.0007, 'grad_norm': 9.243908882141113, 'learning_rate': 3.687490258217935e-06, 'num_tokens': 3815780.0, 'completions/mean_length': 10.6734375, 'completions/min_length': 8.8, 'completions/max_length': 16.8, 'completions/clipped_ratio': 0.009375, 'completions/mean_terminated_length': 10.65009765625, 'completions/min_terminated_length': 8.8, 'completions/max_terminated_length': 16.8, 'rewards/strict_format_reward_func/mean': 0.0, 'rewards/strict_format_reward_func/std': 0.0, 'rewards/isnumber_reward_func/mean': 0.24921875, 'rewards/isnumber_reward_func/std': 0.00625, 'rewards/soft_format_reward_func/mean': 0.5, 'rewards/soft_format_reward_func/std': 0.0, 'rewards/lcpo_max_length_reward_func/mean': 0.0, 'rewards/lcpo_max_length_reward_func/std': 0.0, 'rewards/exact_match_reward_func/mean': 0.0265625, 'rewards/exact_match_reward_func/std': 0.12778748869895934, 'reward': 0.77578125, 'reward_std': 0.050868223141878846, 'frac_reward_zero_std': 0.8625, 'completion_length': 10.6734375, 'kl': 0.7352148406207561, 'epoch': 0.42}
{'loss': 0.0007, 'grad_norm': 4.2956671714782715, 'learning_rate': 3.60450009516846e-06, 'num_tokens': 3887056.0, 'completions/mean_length': 10.26875, 'completions/min_length': 8.7, 'completions/max_length': 15.9, 'completions/clipped_ratio': 0.009375, 'completions/mean_terminated_length': 10.250335597991944, 'completions/min_terminated_length': 8.7, 'completions/max_terminated_length': 15.9, 'rewards/strict_format_reward_func/mean': 0.0, 'rewards/strict_format_reward_func/std': 0.0, 'rewards/isnumber_reward_func/mean': 0.24921875, 'rewards/isnumber_reward_func/std': 0.00625, 'rewards/soft_format_reward_func/mean': 0.49921875, 'rewards/soft_format_reward_func/std': 0.00625, 'rewards/lcpo_max_length_reward_func/mean': 0.0, 'rewards/lcpo_max_length_reward_func/std': 0.0, 'rewards/exact_match_reward_func/mean': 0.0234375, 'rewards/exact_match_reward_func/std': 0.10913475453853608, 'reward': 0.771875, 'reward_std': 0.04408681569620967, 'frac_reward_zero_std': 0.875, 'completion_length': 10.26875, 'kl': 0.7190767277032137, 'epoch': 0.43}
{'loss': 0.0013, 'grad_norm': 0.046811968088150024, 'learning_rate': 3.51996885983927e-06, 'num_tokens': 3959815.0, 'completions/mean_length': 10.4234375, 'completions/min_length': 8.8, 'completions/max_length': 14.1, 'completions/clipped_ratio': 0.0125, 'completions/mean_terminated_length': 10.357589435577392, 'completions/min_terminated_length': 8.8, 'completions/max_terminated_length': 14.1, 'rewards/strict_format_reward_func/mean': 0.0, 'rewards/strict_format_reward_func/std': 0.0, 'rewards/isnumber_reward_func/mean': 0.249609375, 'rewards/isnumber_reward_func/std': 0.003125, 'rewards/soft_format_reward_func/mean': 0.5, 'rewards/soft_format_reward_func/std': 0.0, 'rewards/lcpo_max_length_reward_func/mean': 0.0, 'rewards/lcpo_max_length_reward_func/std': 0.0, 'rewards/exact_match_reward_func/mean': 0.0125, 'rewards/exact_match_reward_func/std': 0.06887782365083694, 'reward': 0.762109375, 'reward_std': 0.023566387500613926, 'frac_reward_zero_std': 0.9375, 'completion_length': 10.4234375, 'kl': 1.2712101833894849, 'epoch': 0.44}
{'loss': 0.0005, 'grad_norm': 14.221846580505371, 'learning_rate': 3.4340144958540055e-06, 'num_tokens': 4030787.0, 'completions/mean_length': 10.35625, 'completions/min_length': 8.8, 'completions/max_length': 13.1, 'completions/clipped_ratio': 0.01875, 'completions/mean_terminated_length': 10.307293701171876, 'completions/min_terminated_length': 8.8, 'completions/max_terminated_length': 13.1, 'rewards/strict_format_reward_func/mean': 0.0, 'rewards/strict_format_reward_func/std': 0.0, 'rewards/isnumber_reward_func/mean': 0.24921875, 'rewards/isnumber_reward_func/std': 0.00625, 'rewards/soft_format_reward_func/mean': 0.49921875, 'rewards/soft_format_reward_func/std': 0.00625, 'rewards/lcpo_max_length_reward_func/mean': 0.0, 'rewards/lcpo_max_length_reward_func/std': 0.0, 'rewards/exact_match_reward_func/mean': 0.025, 'rewards/exact_match_reward_func/std': 0.08599375635385513, 'reward': 0.7734375, 'reward_std': 0.042401316296309235, 'frac_reward_zero_std': 0.8875, 'completion_length': 10.35625, 'kl': 0.5177269963547587, 'epoch': 0.45}
{'loss': 0.0005, 'grad_norm': 7.777514934539795, 'learning_rate': 3.34675693248043e-06, 'num_tokens': 4106166.0, 'completions/mean_length': 10.6421875, 'completions/min_length': 8.7, 'completions/max_length': 21.3, 'completions/clipped_ratio': 0.00625, 'completions/mean_terminated_length': 10.498926448822022, 'completions/min_terminated_length': 8.7, 'completions/max_terminated_length': 21.3, 'rewards/strict_format_reward_func/mean': 0.0, 'rewards/strict_format_reward_func/std': 0.0, 'rewards/isnumber_reward_func/mean': 0.248828125, 'rewards/isnumber_reward_func/std': 0.009375, 'rewards/soft_format_reward_func/mean': 0.4984375, 'rewards/soft_format_reward_func/std': 0.0125, 'rewards/lcpo_max_length_reward_func/mean': 0.0, 'rewards/lcpo_max_length_reward_func/std': 0.0, 'rewards/exact_match_reward_func/mean': 0.0234375, 'rewards/exact_match_reward_func/std': 0.11346360594034195, 'reward': 0.770703125, 'reward_std': 0.0543425478041172, 'frac_reward_zero_std': 0.85, 'completion_length': 10.6421875, 'kl': 0.5247561885043979, 'epoch': 0.46}
{'loss': 0.0131, 'grad_norm': 23.76382827758789, 'learning_rate': 3.258317917297108e-06, 'num_tokens': 4176491.0, 'completions/mean_length': 10.3828125, 'completions/min_length': 8.1, 'completions/max_length': 16.3, 'completions/clipped_ratio': 0.0015625, 'completions/mean_terminated_length': 10.378844261169434, 'completions/min_terminated_length': 8.1, 'completions/max_terminated_length': 16.3, 'rewards/strict_format_reward_func/mean': 0.0, 'rewards/strict_format_reward_func/std': 0.0, 'rewards/isnumber_reward_func/mean': 0.247265625, 'rewards/isnumber_reward_func/std': 0.015960253402590753, 'rewards/soft_format_reward_func/mean': 0.49921875, 'rewards/soft_format_reward_func/std': 0.00625, 'rewards/lcpo_max_length_reward_func/mean': 0.0, 'rewards/lcpo_max_length_reward_func/std': 0.0, 'rewards/exact_match_reward_func/mean': 0.0421875, 'rewards/exact_match_reward_func/std': 0.17105294167995452, 'reward': 0.788671875, 'reward_std': 0.09426957927644253, 'frac_reward_zero_std': 0.725, 'completion_length': 10.3828125, 'kl': 13.071954352967442, 'epoch': 0.47}
{'loss': 0.0005, 'grad_norm': 8.884305000305176, 'learning_rate': 3.168820846323053e-06, 'num_tokens': 4250155.0, 'completions/mean_length': 10.45, 'completions/min_length': 8.3, 'completions/max_length': 14.4, 'completions/clipped_ratio': 0.0, 'completions/mean_terminated_length': 10.45, 'completions/min_terminated_length': 8.3, 'completions/max_terminated_length': 14.4, 'rewards/strict_format_reward_func/mean': 0.0, 'rewards/strict_format_reward_func/std': 0.0, 'rewards/isnumber_reward_func/mean': 0.2484375, 'rewards/isnumber_reward_func/std': 0.008451050892472268, 'rewards/soft_format_reward_func/mean': 0.5, 'rewards/soft_format_reward_func/std': 0.0, 'rewards/lcpo_max_length_reward_func/mean': 0.0, 'rewards/lcpo_max_length_reward_func/std': 0.0, 'rewards/exact_match_reward_func/mean': 0.0140625, 'rewards/exact_match_reward_func/std': 0.08137782365083694, 'reward': 0.7625, 'reward_std': 0.032655604835599664, 'frac_reward_zero_std': 0.9, 'completion_length': 10.45, 'kl': 0.5336302721872925, 'epoch': 0.48}
{'loss': 0.0264, 'grad_norm': 5.871551036834717, 'learning_rate': 3.078390591847363e-06, 'num_tokens': 4322272.0, 'completions/mean_length': 10.4078125, 'completions/min_length': 8.6, 'completions/max_length': 16.0, 'completions/clipped_ratio': 0.0015625, 'completions/mean_terminated_length': 10.405456447601319, 'completions/min_terminated_length': 8.6, 'completions/max_terminated_length': 16.0, 'rewards/strict_format_reward_func/mean': 0.0, 'rewards/strict_format_reward_func/std': 0.0, 'rewards/isnumber_reward_func/mean': 0.245703125, 'rewards/isnumber_reward_func/std': 0.019111618772149085, 'rewards/soft_format_reward_func/mean': 0.49921875, 'rewards/soft_format_reward_func/std': 0.00625, 'rewards/lcpo_max_length_reward_func/mean': 0.0, 'rewards/lcpo_max_length_reward_func/std': 0.0, 'rewards/exact_match_reward_func/mean': 0.0328125, 'rewards/exact_match_reward_func/std': 0.17465315014123917, 'reward': 0.777734375, 'reward_std': 0.08256799541413784, 'frac_reward_zero_std': 0.75, 'completion_length': 10.4078125, 'kl': 26.354343680106105, 'epoch': 0.49}
{'loss': 0.0017, 'grad_norm': 13.997013092041016, 'learning_rate': 2.9871533281990693e-06, 'num_tokens': 4393665.0, 'completions/mean_length': 10.5265625, 'completions/min_length': 8.8, 'completions/max_length': 29.5, 'completions/clipped_ratio': 0.0, 'completions/mean_terminated_length': 10.5265625, 'completions/min_terminated_length': 8.8, 'completions/max_terminated_length': 29.5, 'rewards/strict_format_reward_func/mean': 0.003125, 'rewards/strict_format_reward_func/std': 0.017536810040473937, 'rewards/isnumber_reward_func/mean': 0.247265625, 'rewards/isnumber_reward_func/std': 0.017826050892472266, 'rewards/soft_format_reward_func/mean': 0.50234375, 'rewards/soft_format_reward_func/std': 0.023152101784944534, 'rewards/lcpo_max_length_reward_func/mean': 0.00625, 'rewards/lcpo_max_length_reward_func/std': 0.03380420356988907, 'rewards/exact_match_reward_func/mean': 0.05625, 'rewards/exact_match_reward_func/std': 0.18973954319953917, 'reward': 0.815234375, 'reward_std': 0.11162273697555065, 'frac_reward_zero_std': 0.7625, 'completion_length': 10.5265625, 'kl': 1.7036937775090337, 'epoch': 0.5}
